RecommendationId,bus_name,bus_review_count
9126,Abuelo's,95
14491,Phoenicia Cafe,80
10800,24 Hour Fitness,34
21458,Rock Bottom Restaurant & Brewery,60
15496,Ganem Jewelers,9
9423,24 Hour Fitness,34
334,Turf Direct,3
13954,Turf Direct,3
14597,Turf Direct,3
7774,20/20 Image Eye Centers,6
8587,20/20 Image Eye Centers,6
21466,20/20 Image Eye Centers,6
15874,Valley Metro,29
17150,Lollicup Coffee & Tea,32
9585,Power Scion Tempe,4
12704,Power Scion Tempe,4
12777,Power Scion Tempe,4
3829,Kitchen 56,99
4841,Kitchen 56,99
14019,Kitchen 56,99
6720,Starbucks  ,3
14497,Starbucks  ,3
12743,Majerle's,35
16975,Akai Hana Sushi & Grill,44
4554,Mariscos Playa Hermosa,84
22583,Embassy Suites Phoenix - Biltmore,33
5271,Mariscos Playa Hermosa,84
6186,Mariscos Playa Hermosa,84
7006,Mariscos Playa Hermosa,84
10809,Mariscos Playa Hermosa,84
15090,Mariscos Playa Hermosa,84
8807,Tamales Guadalajara Restaurante,6
21576,Tamales Guadalajara Restaurante,6
670,Imagine Dental,5
7994,Full Circle Auto Wash,4
346,Crossroads Towne Center Animal Hospital,3
15647,Crossroads Towne Center Animal Hospital,3
347,Francis & Sons Car Wash,3
5305,Hotel Valley Ho,199
10051,Hotel Valley Ho,199
11688,Hotel Valley Ho,199
21954,Hotel Valley Ho,199
2843,Quick Trip,3
9775,Quick Trip,3
19718,Brio Tuscan Grille,123
18235,Amherst Plaza Animal Hospital,3
20584,Scottsdale Marketplace,4
1025,Barnes & Noble,20
4234,Texas Roadhouse,50
10727,Texas Roadhouse,50
768,Mma Lab,4
11104,Mma Lab,4
22087,Mma Lab,4
4913,Intech Automotive,3
15174,Ely's Barber Shop,3
6924,Perfecta LMT,3
11842,Perfecta LMT,3
9162,Brake Masters,3
11492,Over Easy,5
2920,K Sushi Bar and Grill,9
11821,K Sushi Bar and Grill,9
7387,Midas Auto Service,3
7771,Midas Auto Service,3
987,New China Super Buffet,3
17062,New China Super Buffet,3
10251,Jade Palace,72
2115,US Airways,197
2737,US Airways,197
4396,US Airways,197
10982,US Airways,197
6859,Crackerjax Family Fun & Sports Park,3
7407,Crackerjax Family Fun & Sports Park,3
10923,My Dad's Favorite Cookies And Bakery,4
19276,My Dad's Favorite Cookies And Bakery,4
375,Comerica Bank,3
13517,Comerica Bank,3
921,Red Mango,15
14787,Bob's Used Motorcycle Parts,4
17537,Comerica Bank,3
4000,Bob's Used Motorcycle Parts,4
3689,Paradise Valley Burger Company,69
5544,Paradise Valley Burger Company,69
10482,Paradise Valley Burger Company,69
13291,Paradise Valley Burger Company,69
19663,Paradise Valley Burger Company,69
5860,Black Cat Coffee House,35
8646,Cartel Coffee Lab,82
9188,Black Cat Coffee House,35
10802,Black Cat Coffee House,35
3139,Stacy Ann's Scissor Hands,3
6587,Stacy Ann's Scissor Hands,3
2826,Pepin,60
13014,Pepin,60
13530,Pepin,60
17553,Solo Café Gourmet Coffee & Tea House,131
1706,Rock-n-Roll Fingers,74
13654,Rock-n-Roll Fingers,74
9761,Domino's Pizza,3
16632,Rock-n-Roll Fingers,74
22856,Rock-n-Roll Fingers,74
9084,Paradise Bakery,9
11825,Firehouse Subs,36
990,Happy Harry's Carwash,3
11717,Happy Harry's Carwash,3
10712,Cyclo Vietnamese Cuisine,104
13584,Cyclo Vietnamese Cuisine,104
388,Nourish,112
2630,Las Cazuelas Mexican Food Restaurant,5
7864,Nourish,112
9522,Nourish,112
14675,Nourish,112
18746,Nourish,112
8660,Space Massage Studio,34
8797,Las Cazuelas Mexican Food Restaurant,5
5382,Space Massage Studio,34
4325,BeiBei Amigos Language Preschool,4
10084,BeiBei Amigos Language Preschool,4
5173,Three Swords Fencing Academy,3
7588,Three Swords Fencing Academy,3
9479,Car Repair Company,4
6354,Bubba Phatz BBQ,4
6836,Bubba Phatz BBQ,4
3503,JT Aesthetics,16
12742,JT Aesthetics,16
13726,Cas Chiropractic Center,3
10426,"John M Bracken, DDS",3
12014,Thunderbird Computer Consulting,3
6930,"John M Bracken, DDS",3
2423,Best Friends Animal Hospital,4
21371,Best Friends Animal Hospital,4
14668,Cave Creek Outfitters,9
394,Southwest Family Medicine,4
1078,Southwest Family Medicine,4
1516,Southwest Family Medicine,4
12700,Southwest Family Medicine,4
5966,Mucho Gusto Taqueria Mexican Bistro,108
9124,Desert Springs Brewing Company,12
9604,Holiday Inn Express Hotel & Suites Tempe,4
10382,Massage Envy Camelback,22
1454,Compass Arizona Grill,78
20577,Compass Arizona Grill,78
22443,Lucy's Fountainhead Cafe,4
9055,Homewood Suites by Hilton-Chandler,5
15778,Evolve Skin & Laser,4
11822,Rainforest Cafe,76
11908,Rainforest Cafe,76
14242,Jason's Deli,36
15137,Los Favoritos,42
18292,Mesa Pediatrics,4
403,Flamingo Palace,53
550,Flamingo Palace,53
19230,Flamingo Palace,53
19986,Flamingo Palace,53
2170,La Tiendita Cafe,3
9546,La Tiendita Cafe,3
3422,Sangria's,3
4984,Sangria's,3
409,The House of Rice Store,17
4041,The House of Rice Store,17
620,Zoes Kitchen,84
411,Galaxy Cleaners,4
5512,Galaxy Cleaners,4
13123,Galaxy Cleaners,4
17296,Fox Designs Studio,3
18607,Fox Designs Studio,3
15873,Elements Therapeutic Massage,3
19092,Hilton Garden Inn Phoenix Airport North,22
10601,Santanas Mexican Food,3
15562,Santanas Mexican Food,3
6988,Front Row Hair Cuts,3
18910,Front Row Hair Cuts,3
8052,Los Favoritos,13
17832,Los Favoritos,13
11493,Redemption Church,3
20850,Best Buy,12
15243,Allergy Associates & Lab Ltd,3
10465,Hunan Express Chinese Delivery,27
7280,House Modern Sushi Restaurant,65
7450,House Modern Sushi Restaurant,65
11866,House Modern Sushi Restaurant,65
12874,House Modern Sushi Restaurant,65
15871,House Modern Sushi Restaurant,65
17384,House Modern Sushi Restaurant,65
20041,Primp and Blow,6
8525,Blossom Birth and Wellness Center,8
13348,Blossom Birth and Wellness Center,8
13694,Dove Valley Animal Hospital Plc and Grooming,4
17875,Thai Lahna Restaurant,101
3608,Ray's Pizza,58
9674,Morning Squeeze,14
3352,Changing Hands Bookstore,154
3280,Old Town Books,7
11434,Morning Squeeze,14
20763,Morning Squeeze,14
14916,Cool Gelato Italiano,21
7018,Aiello's Salumeria,21
16972,Primebar,87
6412,La Piccola Cucina,104
5724,Jiffy Lube,5
1523,Bud's Glass Joint,3
8076,Rayner's Chocolate & Coffee Shop,10
22796,Tortas El Guero,38
3593,Yogis Grill,6
14473,Little Dragon Chinese Restaurant,8
443,United Car Care,3
16194,United Car Care,3
1599,Sweet Tomatoes,35
22095,Enlighten Studio,4
1310,Phoenix Skin Dermatology,4
11137,Phoenix Skin Dermatology,4
14172,The Living Room,124
6507,Middle Eastern Bakery & Deli,93
14750,Middle Eastern Bakery & Deli,93
1362,DCS Pool Barriers Llc,3
18300,DCS Pool Barriers Llc,3
1910,Honey Bear's BBQ,65
454,James Elliot,3
7848,James Elliot,3
13432,James Elliot,3
6257,Gentle Dental Associates & Spa,4
19189,az-TMJ,3
5113,Mind Over Batter,66
22726,Mind Over Batter,66
2200,Anthem Community Park,4
14640,Anthem Community Park,4
6326,Echelon Autosports,3
7408,Braidy Jewelers,3
9464,Braidy Jewelers,3
15582,Safelite AutoGlass,3
19193,Safelite AutoGlass,3
7139,Sleepy Dog Pub & Bistro,16
11048,Sleepy Dog Pub & Bistro,16
12061,Sleepy Dog Pub & Bistro,16
15965,Sleepy Dog Pub & Bistro,16
16511,Sleepy Dog Pub & Bistro,16
16831,Sleepy Dog Pub & Bistro,16
19856,Sleepy Dog Pub & Bistro,16
459,Jiffy Lube,4
15390,Verizon Wireless,3
7036,Ah Hai Sushi & Grill,46
643,Tomo Japanese Cuisine,75
1731,Ah Hai Sushi & Grill,46
5738,Azure Reflexology Massage,5
21311,Azure Reflexology Massage,5
21123,Sinful Skin,5
10869,Orange Tree Golf Resort,38
472,Artistic Hair Salon,4
10085,Artistic Hair Salon,4
10186,Artistic Hair Salon,4
16044,Artistic Hair Salon,4
8222,The Greek Pita,31
17613,The Greek Pita,31
18663,The Greek Pita,31
3290,Fletcher Heights Animal Hospital Plc,3
475,Best Buy,12
1115,Paradise Bakery,23
4746,Jason's Deli,23
16349,Paradise Bakery,23
19265,The Capital Grille,103
1620,Pesto's Pizza & Wine Bar,59
4245,Pesto's Pizza & Wine Bar,59
20439,Pesto's Pizza & Wine Bar,59
15168,Dermatique,4
9956,DC Ranch Village Health Club and Spa,20
3065,Copenhagen,3
12996,Copenhagen,3
4520,Cottam Health Partners,3
483,Windmill Inns & Suites,4
13885,Windmill Inns & Suites,4
21288,Windmill Inns & Suites,4
22762,Windmill Inns & Suites,4
20827,Little Chicago Pizza,48
22755,Little Chicago Pizza,48
14970,Lo-Fi Coffee,20
20246,Lo-Fi Coffee,20
3266,Sub Factory,7
16952,Sub Factory,7
492,Secret Garden Skin Care,4
7484,Secret Garden Skin Care,4
21947,Secret Garden Skin Care,4
2104,East Asian Bistro,3
22314,Swaddee Thai Cuisine,77
11883,Eliana's Restaurant,38
6357,Pacific Moon Chinese Cuisine,6
7606,Pacific Moon Chinese Cuisine,6
21652,Pacific Moon Chinese Cuisine,6
12283,Paul's Ace Hardware Stores,5
20936,Kai,83
17674,John Gluch,5
8633,Aron's Barber Shop,4
17728,Aron's Barber Shop,4
13304,Rkidds Pizza & Wings,3
14178,Rkidds Pizza & Wings,3
4345,Rusty Wallace Racing Experience- Phoenix International Raceway,4
4971,Rusty Wallace Racing Experience- Phoenix International Raceway,4
10899,Rusty Wallace Racing Experience- Phoenix International Raceway,4
1182,Knock Kneed Lobster,48
13403,Knock Kneed Lobster,48
14618,Knock Kneed Lobster,48
18175,Chopstick Express,49
502,Dick's Sporting Goods,6
504,La Salsita Mexican Food,4
18083,Cracker Barrel,24
505,Hung-Rite Garage Door,3
2570,Hung-Rite Garage Door,3
10630,Hung-Rite Garage Door,3
6657,Celebrity Tanning ,7
10242,Celebrity Tanning ,7
12238,Celebrity Tanning ,7
22878,Celebrity Tanning ,7
7326,Sands CARSTAR Collision Center,3
19235,McDonald's Restaurants,6
4399,Thai Orchid Garden Restaurant,60
8517,Wilhelm Automotive,6
19435,Sands CARSTAR Collision Center,3
12556,U.S. Egg,162
12701,U.S. Egg,162
515,Pomeroy's,28
5057,G-Star Raw Store Scottsdale,4
14990,Just Brakes,3
17787,Just Brakes,3
7707,Lemongrass Thai Cafe,57
1760,Holiday Inn Express Hotel & Suites Phoenix Downtown-Ballpark,8
21144,Village Inn,10
1913,Joya Spa,66
1660,Music Masters,3
5207,Music Masters,3
22206,La Madeleine,4
18798,Desert Dentistry,3
4495,Enchanted Island Amusement Park,13
10386,Boulder Falls Pet & Day Spa,3
1626,Vy's Nails & Spa,3
7730,Vy's Nails & Spa,3
6452,Cracker Barrel,30
14124,Cracker Barrel,30
2241,Cork Restaurant,115
13056,Cork Restaurant,115
559,New India Cuisine,4
7097,Cartel Coffee Lab,82
3333,Riverwalk Apartments,3
12500,Riverwalk Apartments,3
8207,Aesir Metalwyrks,3
567,Starbucks,4
20734,Mekong Supermarket,51
8465,Sportsman's Warehouse,7
21883,Panda Express,4
6711,Albertsons-Osco,4
9225,Marshalls-Mega,7
21819,Panda Express,4
4709,Balloons by Party Mart,3
10060,Balloons by Party Mart,3
15919,Jerry's Restaurant,41
10049,Children's Museum Of Phoenix,101
13529,Great Clips For Hair,3
22201,Great Clips For Hair,3
9610,Starbucks,23
22252,Starbucks,23
589,Pizza Hut,4
592,Sounds Good To Me,7
594,American Cleaners,10
3878,American Cleaners,10
21598,Thompson Peak Family Dental,14
9317,Empire Bistro,5
12148,Empire Bistro,5
20956,Empire Bistro,5
21062,Empire Bistro,5
598,Legal Resource Center,3
1218,Legal Resource Center,3
16811,Legal Resource Center,3
14867,Discount Tire,5
3559,SunRidge Canyon Golf Club,12
7966,Sofrita,36
6312,Discount Tire,5
15771,Rancho 7 Restaurant,3
8974,Ike's Cook Shack,6
4582,El Ranchero Restaurant,24
3159,Best Western Rancho Grande,5
10358,Qorris Restaurant,6
15073,Yin's Chinese Resturant,4
20866,Yin's Chinese Resturant,4
610,Brothers Plumbing LLC,6
20592,TownPlace Suites by Marriott,3
22412,TownPlace Suites by Marriott,3
18202,Arby's Roast Beef,3
20689,"Coffee, Tea & Me",8
18367,Fat Freddy's Cafe,3
18835,Ray's Pizza,3
2378,Yoli's Cafe,94
4831,Yoli's Cafe,94
14100,Yoli's Cafe,94
625,Record Room,3
11452,The UPS Store,3
6654,European Barber Shop,8
21274,Nordstrom,54
9139,SWB Southwest Bistro,19
17612,AZ Elite Transportation,12
2461,Seven Dogs Grooming & Boutique,7
4698,Seven Dogs Grooming & Boutique,7
14018,Seven Dogs Grooming & Boutique,7
14159,Seven Dogs Grooming & Boutique,7
634,My Daddy's Bakery and Cafe,11
6152,My Daddy's Bakery and Cafe,11
5262,Oscar's Pier 83 fish and chips,40
7713,Sterling Autobody Centers,3
9954,Arcadia Well Woman,5
13802,Arcadia Well Woman,5
20320,Arcadia Well Woman,5
7103,Tomo Japanese Cuisine,75
10199,Tomo Japanese Cuisine,75
10947,Tomo Japanese Cuisine,75
18164,Tomo Japanese Cuisine,75
1593,Amados Mexican Food,53
12370,Starbucks,7
22046,Amados Mexican Food,53
3712,Asi Es La Vida,62
18609,Arizona Biltmore Waldorf Astoria,26
1356,"Joyce Bassett, DDS",3
22912,"Joyce Bassett, DDS",3
658,Jewel's Cupcakes,5
6605,Caminero Mexican Restaurant,12
770,Caminero Mexican Restaurant,12
661,DeLorme Studios,8
10100,DeLorme Studios,8
10180,DeLorme Studios,8
17939,DeLorme Studios,8
18909,DeLorme Studios,8
19980,DeLorme Studios,8
20944,DeLorme Studios,8
7259,Purcell Tire & Service,6
8592,Purcell Tire & Service,6
666,The Sundial Cafe,7
668,Blimpie Subs & Salads,3
1661,Jaguars Club,3
8257,Jaguars Club,3
2490,Radiant Skin,3
16413,Radiant Skin,3
673,Arby's,3
4155,Arby's,3
5111,Good Guys Seafood,6
16429,Good Guys Seafood,6
8179,LensCrafters,3
21212,LensCrafters,3
6030,Eest Asian Bistro,35
6035,Eest Asian Bistro,35
19181,Mr Scribs Pizza,4
21965,Mr Scribs Pizza,4
9498,Great American Grill,4
20633,Wendy's,4
15170,Daphne's California Greek,45
22611,Daphne's California Greek,45
7266,Sesame Inn Carefree,25
2873,China Garden Restaurant,14
4143,Sesame Inn Carefree,25
15008,Swan Cleaners,3
12781,25th Street Automotive,18
694,La Loma Mexican Grille,12
8787,Pino's Pizza Al Centro,96
19101,Pino's Pizza Al Centro,96
21206,Pino's Pizza Al Centro,96
19152,Laveen Nail,18
13305,Smashburger,66
712,The Green Goat,12
8155,The Green Goat,12
8710,The Green Goat,12
10272,The Green Goat,12
15808,The Green Goat,12
713,Lavida Hair Boutique,4
4211,Lavida Hair Boutique,4
14290,Lavida Hair Boutique,4
11887,Great Wall Chinese Restaurant,31
16749,Great Wall Chinese Restaurant,31
9059,El Bravo,66
18656,Superstition Springs Golf Club,12
12132,El Bravo,66
726,Park Central Deli,28
12378,Toor Chevron,3
15486,Toor Chevron,3
9072,Ike's Cook Shack,6
11989,Ike's Cook Shack,6
12648,Ike's Cook Shack,6
16509,Ike's Cook Shack,6
9510,Desert Dental Associates,3
15047,Desert Dental Associates,3
9325,Children's Museum Of Phoenix,101
21403,Tanase Alexandru MD,3
19895,Children's Museum Of Phoenix,101
2446,AMC Ahwatukee 24,37
4473,Naked Pizza,22
12056,Public House Garage,40
2204,Province Restaurant,87
10837,Province Restaurant,87
7052,Food City 89,3
16294,Sun Chinese Dining,14
4867,All Wet Scuba,3
9915,All Wet Scuba,3
1525,Biscuits,14
2515,Biscuits,14
11158,Biscuits,14
12640,Biscuits,14
15829,Biscuits,14
18090,Biscuits,14
22275,Biscuits,14
18904,Dunkin Donuts,7
1135,Studio Fx,3
13309,Studio Fx,3
19609,Space Age Restaurant,27
745,Polibertos,16
750,Amano Pizza Bistro,45
2871,Amano Pizza Bistro,45
7183,Amano Pizza Bistro,45
9968,Amano Pizza Bistro,45
21795,Amano Pizza Bistro,45
757,Great Wall Buffet Two Corporation,7
21620,PetSmart Dog Park at Washington Park,24
766,Changing Hands Bookstore,154
4977,Arizona Museum of Natural History,29
11682,Changing Hands Bookstore,154
21178,Intech Automotive,3
3787,Thurston Personal Training,3
15373,Intech Automotive,3
18711,Va Bene,79
13059,Biscuits,60
15765,Bagel Nosh,31
776,Fiesta Resort Conference Center,43
17719,Arizona Roadhouse 66,25
786,VNSA Annual Book Sale,3
11900,VNSA Annual Book Sale,3
791,Merrill Ranch Dental Care,3
5556,Merrill Ranch Dental Care,3
21040,Merrill Ranch Dental Care,3
796,Fibber Magees,72
6122,Fibber Magees,72
9691,Barro's Pizza,9
20358,Men's Wearhouse   ,5
6220,Fibber Magees,72
8992,Fibber Magees,72
11707,Men's Wearhouse   ,5
15782,Jimmy Buffett's Margaritaville,112
20943,Jimmy Buffett's Margaritaville,112
808,Arizona Sandwich Company,14
2598,Arizona Sandwich Company,14
9754,Arizona Sandwich Company,14
6381,Ground Control At Verrado,19
815,Jiffy Lube,5
13785,Divine Nails & Spa,3
3314,Verizon Wireless,4
20272,Divine Nails & Spa,3
4108,Jimmy John's,7
6423,Jimmy John's,7
10680,Jimmy John's,7
16841,Jimmy John's,7
5814,Brother's Pizza,12
20398,Glendale Flowers,3
21465,Glendale Flowers,3
17204,Mu Shu Asian Grill,40
6083,Ronnie's Auto Service,4
16588,Ronnie's Auto Service,4
17563,Sano Brick Pizza,4
18642,Ronnie's Auto Service,4
8876,Devil's Diner,6
5406,Community Florist,6
6297,Devil's Diner,6
20824,Devil's Diner,6
21086,Devil's Diner,6
7995,Chili's Grill & Bar,43
834,Suds Laundromat,4
12813,Foothills Sports Medicine Physical Therapy,3
21974,Foothills Sports Medicine Physical Therapy,3
19330,Brunchies,68
9725,Gilbert Yoga,10
17019,Gilbert Yoga,10
22488,Citrus Nail Studio,3
19934,Gilbert Yoga,10
20048,Melting Pot,88
20777,Melting Pot,88
12766,Starbucks Coffee Co,11
5094,Pholicious,57
11012,Pholicious,57
14603,Pholicious,57
13385,Federico's Mexican Food,3
13459,Elliott's Auto Electric,3
16382,Elliott's Auto Electric,3
3250,Kmart,3
4535,Hooters,3
10742,Hooters,3
867,Pete's Fish & Chips,16
21298,Pete's Fish & Chips,16
5367,Rock Bottom Restaurant & Brewery,60
2455,IHOP 1505,3
7225,IHOP 1505,3
1986,The Maids,6
877,"Agave Eye Care, PLLC",5
881,"Richard J Croft, DDS",4
7805,Walman Eye Center,3
2227,Randstad Staffing,3
12398,Randstad Staffing,3
11668,Culver's,11
16838,Compass Bank,3
17181,Romanelli's Deli & Bakery,57
19103,Romanelli's Deli & Bakery,57
895,Inline Business Coach and Advisors,4
13338,Inline Business Coach and Advisors,4
20235,R N B Flooring Inc,3
21767,Inline Business Coach and Advisors,4
15296,R N B Flooring Inc,3
6417,Salon Faith,6
17886,R N B Flooring Inc,3
897,New Asian Star,17
6362,New Asian Star,17
19633,New Asian Star,17
6948,Zia Record Exchange,40
10661,Zia Record Exchange,40
900,Giant Hamburgers,47
9535,Giant Hamburgers,47
18632,Giant Hamburgers,47
21574,Giant Hamburgers,47
901,Scott's Motor Werks,4
2517,Scott's Motor Werks,4
6130,Scott's Motor Werks,4
903,BLD,148
12208,BLD,148
22806,BLD,148
18025,Starbucks Coffee,3
22411,Starbucks Coffee,3
6375,Thunderbird Computer Consulting,3
920,IronDrive Garage Floors,3
16407,IronDrive Garage Floors,3
19580,IronDrive Garage Floors,3
926,Mr. Mechanic,3
11070,Yan's Chinese Food #2,13
6047,Sunland Auto Service,10
942,United Club,4
5325,Pho 35,6
19256,Pho 35,6
22588,Red Robin Gourmet Burgers,25
14465,Pei Wei Asian Diner,25
953,Wright's Appliance Repair,4
9349,Wright's Appliance Repair,4
7014,French Method Salon,3
2299,Manuel's Mexican Restaurant,20
18531,French Method Salon,3
5316,Instant Barter,3
7982,Instant Barter,3
10868,Buffalo Exchange,70
13176,Buffalo Exchange,70
19278,Buffalo Exchange,70
19352,Hampton Inn & Suites,9
8480,Westin Kierland Villas,20
9831,Cold Beers & Cheeseburgers,70
11549,Cold Beers & Cheeseburgers,70
11554,Cold Beers & Cheeseburgers,70
22698,Cold Beers & Cheeseburgers,70
2404,Phoenix Flower Shops,4
16274,Phoenix Flower Shops,4
15606,Phoenix Flower Shops,8
21073,Phoenix Flower Shops,4
17399,Jersey Mike's Subs,15
15888,Luu's Chicken Bowl,27
9894,Taste of Chicago,13
3348,Superstar Car Wash,3
21397,Superstar Car Wash,3
5987,Allstate Air & Heating LLC,3
5329,Penny's Ice Cream,3
19532,Penny's Ice Cream,3
995,Wagner Dance Arts,3
3474,Wendy's Old Fashioned Hamburgers,3
19904,El Pollo Supremo,74
13981,Japan Express,22
3360,Wong's Jr,31
16513,Wong's Jr,31
9748,T & J Asian Cuisine,18
1014,Honest Air Duct Cleaning,8
1764,Honest Air Duct Cleaning,8
5887,Honest Air Duct Cleaning,8
18499,Honest Air Duct Cleaning,8
1017,Tanase Alexandru MD,3
11759,Tanase Alexandru MD,3
15399,J R Window Tint & Auto Glass,3
18930,J R Window Tint & Auto Glass,3
1019,The Deli,110
5685,The Deli,110
7474,The Deli,110
14499,The Deli,110
17081,The Deli,110
22840,Best Buy,8
9475,Cornelia Park,5
8255,"Yota Pros, LLC",5
16550,"Yota Pros, LLC",5
17525,"Yota Pros, LLC",5
1022,Officemax,4
1028,Freddy's Frozen Custard & Steakburgers,41
9308,Higley Hot Dog Hut,26
1047,Charlie's Nails,7
1049,Tatum's Restaurant,3
4353,Fast-Fix Jewelry and Watch Repairs,3
